Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,High_Utilization,Activity_Decline,Low_Engagement,Avg_Transaction_Amount,Credit_Dependency,High_Value_Customer,Multi_Product_User,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Attrition_Flag
55,1,2,46,4,1,1,10979.0,1889,9090.0,0.475,1425,33,0.5,0.172,0,1,0,43.18181818181818,0.1720557427816741,0,1,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0
54,0,2,36,3,1,2,2043.0,1597,446.0,0.814,3553,61,0.694,0.782,1,1,0,58.24590163934426,0.7816935878609887,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
44,1,2,37,5,1,1,34058.0,0,34058.0,0.552,4043,57,0.781,0.0,0,1,0,70.9298245614035,0.0,0,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0
39,0,4,27,2,1,1,8587.0,1324,7263.0,0.897,8854,92,0.643,0.154,0,1,0,96.2391304347826,0.1541865610807034,1,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
42,1,2,32,5,2,4,4111.0,1233,2878.0,0.478,1289,36,0.5,0.3,0,1,0,35.80555555555556,0.2999270250547312,0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
44,1,4,31,2,1,1,3472.0,1687,1785.0,0.645,13999,119,0.725,0.486,0,1,0,117.63865546218489,0.4858870967741935,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
41,1,4,30,3,3,4,14480.0,0,14480.0,0.703,1616,43,0.654,0.0,0,1,0,37.58139534883721,0.0,0,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0
34,0,3,36,6,3,2,15487.0,1847,13640.0,0.943,7031,67,0.811,0.119,0,0,1,104.94029850746269,0.1192613159424033,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,1
52,0,2,41,2,3,3,3608.0,2517,1091.0,1.057,4907,53,0.559,0.698,0,1,0,92.58490566037736,0.6976164079822617,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
49,1,2,38,3,4,3,34516.0,0,34516.0,0.482,1592,35,0.346,0.0,0,1,0,45.48571428571429,0.0,0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1
45,0,2,37,3,2,2,8924.0,0,8924.0,0.547,1720,42,0.4,0.0,0,1,0,40.95238095238095,0.0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
37,1,4,28,3,3,4,34516.0,0,34516.0,0.572,2574,62,0.771,0.0,0,1,0,41.516129032258064,0.0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
41,0,4,31,3,1,0,5773.0,0,5773.0,0.67,1306,39,0.5,0.0,0,1,0,33.48717948717949,0.0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
54,0,1,36,1,3,2,1572.0,985,587.0,0.745,4148,54,0.862,0.627,0,0,1,76.81481481481481,0.6265903307888041,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
36,0,2,24,5,2,4,3438.0,1129,2309.0,0.605,2331,56,0.436,0.328,0,1,0,41.625,0.3283885980221058,0,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
51,1,1,45,3,3,4,2458.0,0,2458.0,0.819,3377,54,0.929,0.0,0,0,0,62.53703703703704,0.0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
41,0,3,30,1,2,3,9491.0,0,9491.0,1.056,9061,51,1.684,0.0,0,0,0,177.66666666666666,0.0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1
37,0,1,30,5,3,4,13355.0,1631,11724.0,1.113,1921,37,0.85,0.122,0,0,0,51.91891891891892,0.1221265443654062,0,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
52,1,2,46,5,3,0,14316.0,1081,13235.0,0.67,1313,36,0.636,0.076,0,1,1,36.47222222222222,0.0755099189717798,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
52,0,3,45,2,4,1,1760.0,0,1760.0,0.046,1554,35,0.029,0.0,0,1,1,44.4,0.0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1
60,0,0,48,3,3,4,6417.0,1372,5045.0,1.154,3280,71,0.69,0.214,0,1,0,46.19718309859155,0.213807074957145,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
51,0,2,39,3,1,2,6462.0,2517,3945.0,0.842,4156,77,0.833,0.39,0,0,0,53.97402597402598,0.3895078922934076,0,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
48,1,3,36,3,3,2,6703.0,1252,5451.0,0.625,1843,44,0.63,0.187,0,1,1,41.88636363636363,0.1867820378934805,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
52,0,2,44,6,3,3,2971.0,0,2971.0,1.154,4458,63,0.615,0.0,0,1,0,70.76190476190476,0.0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
45,1,3,30,2,2,2,3821.0,1673,2148.0,0.869,15005,89,0.712,0.438,0,0,0,168.59550561797752,0.4378434964668934,1,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0
39,0,3,36,4,2,0,2279.0,1529,750.0,1.26,1693,32,1.286,0.671,0,0,0,52.90625,0.6709082931110136,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
46,0,0,36,3,3,2,6853.0,1679,5174.0,0.975,3543,52,1.0,0.245,0,0,1,68.13461538461539,0.2450021888224135,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
46,1,5,40,6,2,2,7333.0,875,6458.0,0.807,3636,48,1.286,0.119,0,0,0,75.75,0.1193236056184372,0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0
42,1,4,33,1,2,1,6224.0,0,6224.0,0.63,7612,82,0.783,0.0,0,1,0,92.82926829268293,0.0,1,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
44,0,2,36,5,1,3,4473.0,0,4473.0,0.543,4047,56,0.75,0.0,0,1,0,72.26785714285714,0.0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
33,0,2,26,2,3,2,1438.3,0,1438.3,0.613,4196,87,0.891,0.0,0,1,1,48.22988505747127,0.0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
51,0,2,37,5,1,1,2621.0,2426,195.0,0.727,4885,74,1.114,0.926,1,0,0,66.01351351351352,0.9256009156810378,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
46,1,2,40,3,3,0,3981.0,0,3981.0,0.626,14340,114,0.781,0.0,0,1,1,125.78947368421052,0.0,1,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
51,0,4,39,2,3,1,2268.0,651,1617.0,0.717,5016,88,0.66,0.287,0,1,1,57.0,0.287037037037037,1,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
54,1,2,36,3,3,3,11067.0,2517,8550.0,1.048,1843,38,1.235,0.227,0,0,0,48.5,0.2274329086473299,0,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0
39,0,2,36,4,3,1,1438.3,576,862.3,0.849,2567,48,0.6,0.4,0,1,1,53.47916666666666,0.4004727803657095,0,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
40,0,2,34,1,2,1,4748.0,2085,2663.0,0.615,7288,88,0.6,0.439,0,1,0,82.81818181818181,0.4391322662173547,1,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
54,0,1,47,6,3,4,12873.0,0,12873.0,1.005,3170,70,0.842,0.0,0,0,0,45.285714285714285,0.0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0
54,1,1,47,5,6,5,7570.0,965,6605.0,0.709,2599,61,0.848,0.127,0,0,0,42.60655737704918,0.1274768824306472,0,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1
52,1,1,36,4,3,3,8455.0,2517,5938.0,0.809,8124,73,1.028,0.298,0,0,0,111.28767123287672,0.2976936723832052,1,1,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1
47,0,3,29,1,2,2,15472.0,865,14607.0,0.756,14132,103,0.746,0.056,0,0,0,137.20388349514562,0.0559074457083764,1,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0
49,0,2,39,4,1,3,11320.0,0,11320.0,0.669,2845,57,0.727,0.0,0,1,0,49.91228070175438,0.0,0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0
40,0,2,32,6,2,2,3097.0,2409,688.0,0.912,4624,86,0.87,0.778,1,0,0,53.76744186046512,0.7778495318049725,0,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
47,0,4,39,3,2,3,7353.0,1450,5903.0,0.739,2005,54,0.459,0.197,0,1,0,37.129629629629626,0.1971984224126207,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
30,0,0,18,5,1,1,4203.0,996,3207.0,0.705,7292,68,0.7,0.237,0,0,0,107.23529411764706,0.2369735902926481,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
53,1,2,49,2,3,2,4142.0,2252,1890.0,0.714,15078,117,0.746,0.544,0,0,1,128.87179487179486,0.5436986962819894,1,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
50,0,3,36,2,3,3,3187.0,986,2201.0,0.615,2381,47,0.516,0.309,0,1,0,50.659574468085104,0.3093818638217759,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1
40,0,4,30,5,2,2,2166.0,1465,701.0,0.857,5097,82,0.673,0.676,0,1,0,62.15853658536585,0.6763619575253924,1,1,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0
51,0,1,46,5,3,2,2284.0,1674,610.0,0.784,4885,86,0.83,0.733,1,0,1,56.80232558139535,0.7329246935201401,1,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0
51,0,2,37,3,2,1,2258.0,1250,1008.0,0.611,4368,75,0.596,0.554,0,1,0,58.24,0.5535872453498671,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
53,1,0,33,4,3,3,21006.0,1905,19101.0,0.701,1856,57,0.781,0.091,0,0,0,32.56140350877193,0.0906883747500714,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
52,1,2,42,1,1,3,33552.0,1252,32300.0,0.793,14490,98,0.815,0.037,0,0,0,147.85714285714286,0.037315212207916,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
43,0,4,36,5,3,2,1438.3,0,1438.3,0.705,4432,71,0.651,0.0,0,1,1,62.42253521126761,0.0,0,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
44,0,4,29,3,1,2,1438.3,0,1438.3,0.742,3971,60,0.667,0.0,0,1,0,66.18333333333334,0.0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
42,0,4,36,1,4,1,2875.0,1892,983.0,0.75,4577,81,0.688,0.658,0,1,1,56.50617283950617,0.6580869565217391,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0
45,1,3,39,1,3,3,8383.0,0,8383.0,0.809,2600,44,0.517,0.0,0,1,0,59.09090909090909,0.0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
38,0,3,31,4,3,2,1854.0,0,1854.0,0.885,5245,89,0.712,0.0,0,0,1,58.93258426966292,0.0,1,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
39,0,2,29,6,1,1,9173.0,2047,7126.0,1.419,1807,33,0.737,0.223,0,0,0,54.75757575757576,0.2231549111522947,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
37,0,1,36,3,3,3,3992.0,1289,2703.0,1.008,2181,32,0.6,0.323,0,1,0,68.15625,0.3228957915831663,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
60,0,1,50,3,6,3,7359.0,0,7359.0,0.768,2869,43,0.433,0.0,0,1,0,66.72093023255815,0.0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1
42,0,4,23,6,1,3,1878.0,1024,854.0,0.76,4707,74,0.897,0.545,0,0,0,63.608108108108105,0.5452609158679447,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
35,1,2,36,5,3,3,1931.0,0,1931.0,0.862,2482,40,0.6,0.0,0,1,0,62.05,0.0,0,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1
48,0,1,36,4,4,1,7268.0,0,7268.0,0.691,4199,80,0.905,0.0,0,1,1,52.4875,0.0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
47,1,5,36,5,2,2,34516.0,1686,32830.0,0.937,4039,72,0.756,0.049,0,0,0,56.09722222222222,0.0488469115772395,0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0
56,1,1,37,4,1,3,9257.0,0,9257.0,0.722,4212,72,0.895,0.0,0,0,0,58.5,0.0,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
40,1,2,26,3,2,3,1438.3,0,1438.3,0.634,4776,82,0.673,0.0,0,1,0,58.24390243902439,0.0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
41,1,4,26,5,2,2,5633.0,1395,4238.0,0.542,3695,75,0.63,0.248,0,1,0,49.266666666666666,0.2476477898100479,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
40,1,3,27,2,2,3,7680.0,1589,6091.0,0.688,13617,105,0.721,0.207,0,1,0,129.68571428571428,0.2069010416666666,1,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
45,1,3,37,5,1,2,4995.0,1766,3229.0,0.76,4389,82,0.864,0.354,0,0,0,53.52439024390244,0.3535535535535535,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
41,1,3,33,2,4,3,34516.0,638,33878.0,0.724,13085,139,0.675,0.018,0,1,0,94.136690647482,0.0184841812492757,1,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
43,1,2,36,2,3,3,17306.0,0,17306.0,0.4,6205,65,0.806,0.0,0,1,0,95.46153846153848,0.0,1,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,1
36,1,4,28,3,1,4,2157.0,574,1583.0,0.825,1663,33,0.32,0.266,0,1,0,50.39393939393939,0.2661103384330088,0,0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0
35,1,1,27,3,3,4,25516.0,1363,24153.0,1.172,2317,38,0.727,0.053,0,0,0,60.97368421052632,0.0534174635522809,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0
39,0,4,22,3,3,1,5454.0,1108,4346.0,1.021,2674,67,0.675,0.203,0,1,1,39.91044776119403,0.2031536486982031,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0
51,0,2,34,2,3,2,7551.0,0,7551.0,0.894,2977,46,0.394,0.0,0,1,1,64.71739130434783,0.0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
43,1,2,36,6,2,4,34516.0,1477,33039.0,0.324,1868,40,0.212,0.043,0,1,0,46.7,0.0427917487542009,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
55,1,2,50,4,2,4,19159.0,2108,17051.0,0.69,1813,52,0.576,0.11,0,1,0,34.86538461538461,0.1100266193433895,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
37,0,4,36,3,3,3,2286.0,0,2286.0,0.732,5199,83,0.844,0.0,0,0,0,62.63855421686747,0.0,1,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
50,1,2,37,6,3,4,15341.0,1016,14325.0,0.709,2916,65,0.548,0.066,0,1,0,44.86153846153846,0.0662277556873737,0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
52,1,2,36,6,2,2,16026.0,1160,14866.0,0.386,4418,59,0.639,0.072,0,1,0,74.88135593220339,0.0723823786347185,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
28,1,0,18,5,1,3,2943.0,1789,1154.0,1.271,2591,55,0.897,0.608,0,0,0,47.10909090909091,0.6078831124702684,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
41,1,2,32,5,3,3,6059.0,1171,4888.0,0.678,4119,70,0.667,0.193,0,1,0,58.84285714285714,0.1932662155471199,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
41,1,4,36,4,3,0,23018.0,2168,20850.0,0.859,1463,24,1.667,0.094,0,0,1,60.958333333333336,0.0941871578764445,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
54,1,2,42,6,2,0,3583.0,0,3583.0,1.088,1065,28,1.545,0.0,0,0,0,38.035714285714285,0.0,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
43,1,3,30,6,2,4,11550.0,1505,10045.0,1.034,3891,76,0.9,0.13,0,0,0,51.19736842105263,0.1303030303030303,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
42,1,2,36,5,3,2,8083.0,0,8083.0,1.076,3942,84,0.75,0.0,0,0,1,46.92857142857143,0.0,0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
43,0,3,36,1,3,3,7584.0,1834,5750.0,0.818,4783,65,0.667,0.242,0,1,0,73.58461538461539,0.2418248945147679,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
37,1,2,36,3,3,4,2041.0,1687,354.0,0.677,1555,45,0.552,0.827,1,1,0,34.55555555555556,0.8265556099951005,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
58,1,3,40,6,1,3,8308.0,2517,5791.0,1.455,1915,37,1.056,0.303,0,0,0,51.75675675675676,0.302961001444391,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
45,0,3,32,2,5,1,2948.0,968,1980.0,0.946,7834,86,0.509,0.328,0,1,1,91.09302325581396,0.3283582089552239,1,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
39,1,1,28,1,3,4,12464.0,0,12464.0,0.864,1195,35,0.522,0.0,0,1,0,34.142857142857146,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
35,1,2,36,5,3,4,2100.0,950,1150.0,0.764,2623,74,1.114,0.452,0,0,0,35.445945945945944,0.4523809523809524,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
36,1,2,27,5,3,3,14690.0,979,13711.0,0.811,2746,68,0.511,0.067,0,1,0,40.38235294117647,0.066643975493533,0,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
49,1,2,36,4,2,2,20533.0,1321,19212.0,0.716,3918,78,0.5,0.064,0,1,0,50.23076923076923,0.0643354599912336,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
